"scrape_datetime","country","movie name","release data","total groos","opening day","opening weekend","end off wek","lifetime"
"2023-03-21T12:42:51.662355","UK"," Mili","2022/11/04 "," 28.431","","","",""
"2023-03-21T12:42:51.662355","UK"," Phone Bhoot","2022/11/04 "," 38.663","","","",""
"2023-03-21T12:42:51.662355","UK"," Double XL","2022/11/04 "," 969","","","",""
"2023-03-21T12:42:51.662355","UK"," Thank God","2022/10/25 "," 120.076","","","",""
"2023-03-21T12:42:51.662355","UK"," Ram Setu","2022/10/25 "," 99.375","","","",""
"2023-03-21T12:42:51.662355","UK"," Doctor G","2022/10/14 "," 63.174","","","",""
"2023-03-21T12:42:51.662355","UK"," Code Name: Tiranga","2022/10/14 "," 5.611","","","",""
"2023-03-21T12:42:51.662355","UK"," Kantara","2022/10/14 "," 154.437","","","",""
"2023-03-21T12:42:51.662355","UK"," Goodbye","2022/10/07 "," 23.039","","","",""
"2023-03-21T12:42:51.662355","UK"," Godfather","2022/10/05 "," 109.717","","","",""
"2023-03-21T12:42:51.662355","UK"," Vikram Vedha","2022/09/30 "," 240.511","","","",""
"2023-03-21T12:42:51.662355","UK"," Ponniyin Selvan: Part-1","2022/09/30 "," 1.339.890","","","",""
"2023-03-21T12:42:51.662355","UK"," Chup","2022/09/23 "," 21.044","","","",""
"2023-03-21T12:42:51.662355","UK"," Dhokha – Round D Corner","2022/09/23 "," 10.279","","","",""
"2023-03-21T12:42:51.662355","UK"," Prem Geet 3","2022/09/23 "," 13.999","","","",""
"2023-03-21T12:42:51.662355","UK"," Brahmastra – Part One: Shiva","2022/09/09 "," 1.037.028","","","",""
"2023-03-21T12:42:51.662355","UK"," Liger","2022/08/25 "," 112.482","","","",""
"2023-03-21T12:42:51.662355","UK"," Raksha Bandhan","2022/08/11 "," 145.569","","","",""
"2023-03-21T12:42:51.662355","UK"," Laal Singh Chaddha","2022/08/11 "," 867.918","","","",""
"2023-03-21T12:42:51.662355","UK"," Ek Villain Returns","2022/07/29 "," 428.459","","","",""
"2023-03-21T12:42:51.662355","UK"," Vikrant Rona","2022/07/28 "," 19.295","","","",""
"2023-03-21T12:42:51.662355","UK"," Shamshera","2022/07/22 "," 78.661","","","",""
"2023-03-21T12:42:51.662355","UK"," Hit – The First Case","2022/07/15 "," 6.101","","","",""
"2023-03-21T12:42:51.662355","UK"," Shabaash Mithu","2022/07/15 "," 3.609","","","",""
"2023-03-21T12:42:51.662355","UK"," Rocketry – The Nambi Effect","2022/07/01 "," 41.398","","","",""
"2023-03-21T12:42:51.662355","UK"," Rashtra Kavach OM","2022/07/01 "," 7.859","","","",""
"2023-03-21T12:42:51.662355","UK"," Jugjugg Jeeyo","2022/06/24 "," 403.225","","","",""
"2023-03-21T12:42:51.662355","UK"," 777 Charlie","2022/06/10 "," 24.145","","","",""
"2023-03-21T12:42:51.662355","UK"," Vikram – Hit List","2022/06/03 "," 1.541.512","","","",""
"2023-03-21T12:42:51.662355","UK"," Major","2022/06/03 "," 84.128","","","",""
"2023-03-21T12:42:51.662355","UK"," Samrat Prithviraj","2022/06/03 "," 79.773","","","",""
"2023-03-21T12:42:51.662355","UK"," Anek","2022/05/27 "," 21.520","","","",""
"2023-03-21T12:42:51.662355","UK"," Dhaakad","2022/05/20 "," 7.953","","","",""
"2023-03-21T12:42:51.662355","UK"," Bhool Bhulaiyaa 2","2022/05/20 "," 419.411","","","",""
"2023-03-21T12:42:51.662355","UK"," Jayeshbhai Jordaar","2022/05/13 "," 61.448","","","",""
"2023-03-21T12:42:51.662355","UK"," Heropanti 2","2022/04/29 "," 75.738","","","",""
"2023-03-21T12:42:51.662355","UK"," Runway 34","2022/04/29 "," 88.217","","","",""
"2023-03-21T12:42:51.662355","UK"," Jersey","2022/04/22 "," 35.890","","","",""
"2023-03-21T12:42:51.662355","UK"," K.G.F – Chapter 2","2022/04/14 "," 1.111.915","","","",""
"2023-03-21T12:42:51.662355","UK"," Beast","2022/04/13 "," 569.950","","","",""
"2023-03-21T12:42:51.662355","UK"," Attack – Part I","2022/04/01 "," 31.330","","","",""
"2023-03-21T12:42:51.662355","UK"," RRR","2022/03/25 "," 976.762","","","",""
"2023-03-21T12:42:51.662355","UK"," Bachchhan Paandey","2022/03/18 "," 111.197","","","",""
"2023-03-21T12:42:51.662355","UK"," The Kashmir Files","2022/03/11 "," 440.840","","","",""
"2023-03-21T12:42:51.662355","UK"," Radhe Shyam","2022/03/11 "," 214.264","","","",""
"2023-03-21T12:42:51.662355","UK"," Jhund","2022/03/04 "," 14.586","","","",""
"2023-03-21T12:42:51.662355","UK"," Bheemla Nayak","2022/02/25 "," 160.869","","","",""
"2023-03-21T12:42:51.662355","UK"," Gangubai Kathiawadi","2022/02/25 "," 712.125","","","",""
"2023-03-21T12:42:51.662355","UK"," Valimai","2022/02/24 "," 139.272","","","",""
"2023-03-21T12:42:51.662355","UK"," Badhaai Do","2022/02/11 "," 52.831","","","",""
"2023-03-21T12:42:51.662355","UK"," Khiladi","2022/02/11 "," 164","","","",""
"2023-03-21T12:42:51.662355","US"," Cirkus","2022/12/23 "," 906.565","","","",""
"2023-03-21T12:42:51.662355","US"," Vadh","2022/12/09 "," 19.977","","","",""
"2023-03-21T12:42:51.662355","US"," Salaam Venky","2022/12/09 "," 34.540","","","",""
"2023-03-21T12:42:51.662355","US"," Hit – The 2nd Case","2022/12/02 "," 1.039.201","","","",""
"2023-03-21T12:42:51.662355","US"," An Action Hero","2022/12/02 "," 320.591","","","",""
"2023-03-21T12:42:51.662355","US"," Bhediya","2022/11/25 "," 631.236","","","",""
"2023-03-21T12:42:51.662355","US"," Drishyam 2","2022/11/18 "," 3.732.349","","","",""
"2023-03-21T12:42:51.662355","US"," Uunchai","2022/11/11 "," 613.356","","","",""
"2023-03-21T12:42:51.662355","US"," Double XL","2022/11/04 "," 19.247","","","",""
"2023-03-21T12:42:51.662355","US"," Mili","2022/11/04 "," 49.748","","","",""
"2023-03-21T12:42:51.662355","US"," Phone Bhoot","2022/11/04 "," 140.317","","","",""
"2023-03-21T12:42:51.662355","US"," Thank God","2022/10/25 "," 363.595","","","",""
"2023-03-21T12:42:51.662355","US"," Ram Setu","2022/10/25 "," 397.350","","","",""
"2023-03-21T12:42:51.662355","US"," Doctor G","2022/10/14 "," 606.047","","","",""
"2023-03-21T12:42:51.662355","US"," Kantara","2022/10/14 "," 2.358.265","","","",""
"2023-03-21T12:42:51.662355","US"," Code Name: Tiranga","2022/10/14 "," 37.951","","","",""
"2023-03-21T12:42:51.662355","US"," Aye Zindagi","2022/10/14 "," 1.669","","","",""
"2023-03-21T12:42:51.662355","US"," Love You Loktantra","2022/10/14 "," 342","","","",""
"2023-03-21T12:42:51.662355","US"," Goodbye","2022/10/07 "," 87.889","","","",""
"2023-03-21T12:42:51.662355","US"," Godfather","2022/10/05 "," 1.283.455","","","",""
"2023-03-21T12:42:51.662355","US"," Vikram Vedha","2022/09/30 "," 1.876.813","","","",""
"2023-03-21T12:42:51.662355","US"," Ponniyin Selvan: Part-1","2022/09/30 "," 6.700.723","","","",""
"2023-03-21T12:42:51.662355","US"," Chup","2022/09/23 "," 151.366","","","",""
"2023-03-21T12:42:51.662355","US"," Dhokha – Round D Corner","2022/09/23 "," 32.589","","","",""
"2023-03-21T12:42:51.662355","US"," Prem Geet 3","2022/09/23 "," 365.316","","","",""
"2023-03-21T12:42:51.662355","US"," Saroj Ka Rishta","2022/09/16 "," 7.165","","","",""
"2023-03-21T12:42:51.662355","US"," Brahmastra – Part One: Shiva","2022/09/09 "," 7.640.382","","","",""
"2023-03-21T12:42:51.662355","US"," Liger","2022/08/25 "," 783.889","","","",""
"2023-03-21T12:42:51.662355","US"," Do Baaraa","2022/08/19 "," 36.786","","","",""
"2023-03-21T12:42:51.662355","US"," Raksha Bandhan","2022/08/11 "," 366.361","","","",""
"2023-03-21T12:42:51.662355","US"," Laal Singh Chaddha","2022/08/11 "," 3.402.807","","","",""
"2023-03-21T12:42:51.662355","US"," Ek Villain Returns","2022/07/29 "," 629.945","","","",""
"2023-03-21T12:42:51.662355","US"," Vikrant Rona","2022/07/28 "," 188.051","","","",""
"2023-03-21T12:42:51.662355","US"," Shamshera","2022/07/22 "," 583.611","","","",""
"2023-03-21T12:42:51.662355","US"," Hit – The First Case","2022/07/15 "," 78.150","","","",""
"2023-03-21T12:42:51.662355","US"," Shabaash Mithu","2022/07/15 "," 17.165","","","",""
"2023-03-21T12:42:51.662355","US"," Khuda Haafiz: Chapter ll – Agni Pariksha","2022/07/08 "," 9.014","","","",""
"2023-03-21T12:42:51.662355","US"," Rashtra Kavach OM","2022/07/01 "," 32.585","","","",""
"2023-03-21T12:42:51.662355","US"," Rocketry – The Nambi Effect","2022/07/01 "," 733.767","","","",""
"2023-03-21T12:42:51.662355","US"," Jugjugg Jeeyo","2022/06/24 "," 1.925.378","","","",""
"2023-03-21T12:42:51.662355","US"," Nikamma","2022/06/17 "," 29.394","","","",""
"2023-03-21T12:42:51.662355","US"," 777 Charlie","2022/06/10 "," 173.382","","","",""
"2023-03-21T12:42:51.662355","US"," Janhit Mein Jaari","2022/06/10 "," 36.630","","","",""
"2023-03-21T12:42:51.662355","US"," Major","2022/06/03 "," 1.181.045","","","",""
"2023-03-21T12:42:51.662355","US"," Samrat Prithviraj","2022/06/03 "," 479.810","","","",""
"2023-03-21T12:42:51.662355","US"," Vikram – Hit List","2022/06/03 "," 2.787.628","","","",""
"2023-03-21T12:42:51.662355","US"," Anek","2022/05/27 "," 155.623","","","",""
"2023-03-21T12:42:51.662355","US"," Bhool Bhulaiyaa 2","2022/05/20 "," 2.565.212","","","",""
"2023-03-21T12:42:51.662355","US"," Dhaakad","2022/05/20 "," 45.435","","","",""
"2023-03-21T12:42:51.662355","US"," Jayeshbhai Jordaar","2022/05/13 "," 448.284","","","",""
"2023-03-21T12:42:51.662355","US"," Mere Desh Ki Dharti","2022/05/06 "," 5.173","","","",""
"2023-03-21T12:42:51.662355","US"," Heropanti 2","2022/04/29 "," 228.886","","","",""
"2023-03-21T12:42:51.662355","US"," Runway 34","2022/04/29 "," 636.648","","","",""
"2023-03-21T12:42:51.662355","US"," Jersey","2022/04/22 "," 318.607","","","",""
"2023-03-21T12:42:51.662355","US"," K.G.F – Chapter 2","2022/04/14 "," 7.589.643","","","",""
"2023-03-21T12:42:51.662355","US"," Beast","2022/04/13 "," 1.376.689","","","",""
"2023-03-21T12:42:51.662355","US"," Attack – Part I","2022/04/01 "," 220.962","","","",""
"2023-03-21T12:42:51.662355","US"," RRR","2022/03/25 "," 14.296.663","","","",""
"2023-03-21T12:42:51.662355","US"," Bachchhan Paandey","2022/03/18 "," 617.902","","","",""
"2023-03-21T12:42:51.662355","US"," Radhe Shyam","2022/03/11 "," 2.066.944","","","",""
"2023-03-21T12:42:51.662355","US"," The Kashmir Files","2022/03/11 "," 4.057.737","","","",""
"2023-03-21T12:42:51.662355","US"," Jhund","2022/03/04 "," 203.139","","","",""
"2023-03-21T12:42:51.662355","US"," Bheemla Nayak","2022/02/25 "," 2.424.931","","","",""
"2023-03-21T12:42:51.662355","US"," Gangubai Kathiawadi","2022/02/25 "," 3.326.230","","","",""
"2023-03-21T12:42:51.662355","US"," Valimai","2022/02/24 "," 408.209","","","",""
"2023-03-21T12:42:51.662355","US"," Khiladi","2022/02/11 "," 99.476","","","",""
"2023-03-21T12:42:51.662355","US"," Badhaai Do","2022/02/11 "," 331.975","","","",""
"2023-03-21T12:42:51.662355","AUS"," Cirkus","2022/12/23 "," 279.067","","","",""
"2023-03-21T12:42:51.662355","AUS"," Salaam Venky","2022/12/09 "," 4.138","","","",""
"2023-03-21T12:42:51.662355","AUS"," Vadh","2022/12/09 "," 1.038","","","",""
"2023-03-21T12:42:51.662355","AUS"," Hit – The 2nd Case","2022/12/02 "," 161.735","","","",""
"2023-03-21T12:42:51.662355","AUS"," An Action Hero","2022/12/02 "," 52.973","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bhediya","2022/11/25 "," 231.442","","","",""
"2023-03-21T12:42:51.662355","AUS"," Drishyam 2","2022/11/18 "," 1.298.724","","","",""
"2023-03-21T12:42:51.662355","AUS"," Uunchai","2022/11/11 "," 143.447","","","",""
"2023-03-21T12:42:51.662355","AUS"," Phone Bhoot","2022/11/04 "," 28.793","","","",""
"2023-03-21T12:42:51.662355","AUS"," Mili","2022/11/04 "," 2.365","","","",""
"2023-03-21T12:42:51.662355","AUS"," Double XL","2022/11/04 "," 2.596","","","",""
"2023-03-21T12:42:51.662355","AUS"," Thank God","2022/10/25 "," 96.618","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ram Setu","2022/10/25 "," 98.083","","","",""
"2023-03-21T12:42:51.662355","AUS"," Kantara","2022/10/14 "," 499.139","","","",""
"2023-03-21T12:42:51.662355","AUS"," Doctor G","2022/10/14 "," 81.980","","","",""
"2023-03-21T12:42:51.662355","AUS"," Code Name: Tiranga","2022/10/14 "," 4.074","","","",""
"2023-03-21T12:42:51.662355","AUS"," Goodbye","2022/10/07 "," 42.354","","","",""
"2023-03-21T12:42:51.662355","AUS"," Godfather","2022/10/05 "," 55.596","","","",""
"2023-03-21T12:42:51.662355","AUS"," Vikram Vedha","2022/09/30 "," 570.033","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ponniyin Selvan: Part-1","2022/09/30 "," 1.782.131","","","",""
"2023-03-21T12:42:51.662355","AUS"," Chup","2022/09/23 "," 37.235","","","",""
"2023-03-21T12:42:51.662355","AUS"," Prem Geet 3","2022/09/23 "," 259.296","","","",""
"2023-03-21T12:42:51.662355","AUS"," Dhokha – Round D Corner","2022/09/23 "," 1.339","","","",""
"2023-03-21T12:42:51.662355","AUS"," Brahmastra – Part One: Shiva","2022/09/09 "," 1.738.065","","","",""
"2023-03-21T12:42:51.662355","AUS"," Liger","2022/08/25 "," 161.184","","","",""
"2023-03-21T12:42:51.662355","AUS"," Do Baaraa","2022/08/19 "," 219","","","",""
"2023-03-21T12:42:51.662355","AUS"," Raksha Bandhan","2022/08/11 "," 98.426","","","",""
"2023-03-21T12:42:51.662355","AUS"," Laal Singh Chaddha","2022/08/11 "," 1.278.262","","","",""
"2023-03-21T12:42:51.662355","AUS"," Ek Villain Returns","2022/07/29 "," 168.818","","","",""
"2023-03-21T12:42:51.662355","AUS"," Vikrant Rona","2022/07/28 "," 62.843","","","",""
"2023-03-21T12:42:51.662355","AUS"," Shamshera","2022/07/22 "," 225.225","","","",""
"2023-03-21T12:42:51.662355","AUS"," Shabaash Mithu","2022/07/15 "," 2.647","","","",""
"2023-03-21T12:42:51.662355","AUS"," Hit – The First Case","2022/07/15 "," 19.161","","","",""
"2023-03-21T12:42:51.662355","AUS"," Rashtra Kavach OM","2022/07/01 "," 15.723","","","",""
"2023-03-21T12:42:51.662355","AUS"," Rocketry – The Nambi Effect","2022/07/01 "," 180.637","","","",""
"2023-03-21T12:42:51.662355","AUS"," Jugjugg Jeeyo","2022/06/24 "," 712.719","","","",""
"2023-03-21T12:42:51.662355","AUS"," Nikamma","2022/06/17 "," 4.258","","","",""
"2023-03-21T12:42:51.662355","AUS"," 777 Charlie","2022/06/10 "," 75.970","","","",""
"2023-03-21T12:42:51.662355","AUS"," Janhit Mein Jaari","2022/06/10 "," 1.656","","","",""
"2023-03-21T12:42:51.662355","AUS"," Samrat Prithviraj","2022/06/03 "," 628.840","","","",""
"2023-03-21T12:42:51.662355","AUS"," Vikram – Hit List","2022/06/03 "," 1.096.424","","","",""
"2023-03-21T12:42:51.662355","AUS"," Major","2022/06/03 "," 181.221","","","",""
"2023-03-21T12:42:51.662355","AUS"," Anek","2022/05/27 "," 36.250","","","",""
"2023-03-21T12:42:51.662355","AUS"," Dhaakad","2022/05/20 "," 9.049","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bhool Bhulaiyaa 2","2022/05/20 "," 947.255","","","",""
"2023-03-21T12:42:51.662355","AUS"," Jayeshbhai Jordaar","2022/05/13 "," 107.718","","","",""
"2023-03-21T12:42:51.662355","AUS"," Mere Desh Ki Dharti","2022/05/06 "," 54","","","",""
"2023-03-21T12:42:51.662355","AUS"," Heropanti 2","2022/04/29 "," 70.667","","","",""
"2023-03-21T12:42:51.662355","AUS"," Runway 34","2022/04/29 "," 203.145","","","",""
"2023-03-21T12:42:51.662355","AUS"," Jersey","2022/04/22 "," 110.086","","","",""
"2023-03-21T12:42:51.662355","AUS"," K.G.F – Chapter 2","2022/04/14 "," 3.473.771","","","",""
"2023-03-21T12:42:51.662355","AUS"," Beast","2022/04/13 "," 619.794","","","",""
"2023-03-21T12:42:51.662355","AUS"," Attack – Part I","2022/04/01 "," 37.601","","","",""
"2023-03-21T12:42:51.662355","AUS"," RRR","2022/03/25 "," 3.598.591","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bachchhan Paandey","2022/03/18 "," 205.682","","","",""
"2023-03-21T12:42:51.662355","AUS"," Radhe Shyam","2022/03/11 "," 463.018","","","",""
"2023-03-21T12:42:51.662355","AUS"," The Kashmir Files","2022/03/11 "," 1.146.137","","","",""
"2023-03-21T12:42:51.662355","AUS"," Jhund","2022/03/04 "," 42.568","","","",""
"2023-03-21T12:42:51.662355","AUS"," Bheemla Nayak","2022/02/25 "," 334.118","","","",""
"2023-03-21T12:42:51.662355","AUS"," Gangubai Kathiawadi","2022/02/25 "," 1.049.505","","","",""
"2023-03-21T12:42:51.662355","AUS"," Valimai","2022/02/24 "," 207.418","","","",""
"2023-03-21T12:42:51.662355","AUS"," Khiladi","2022/02/11 "," 14.554","","","",""
"2023-03-21T12:42:51.662355","AUS"," Badhaai Do","2022/02/11 "," 99.635","","","",""
"2023-03-21T12:42:51.662355","NZ"," Cirkus","2022/12/23 "," 241.588","","","",""
"2023-03-21T12:42:51.662355","NZ"," Salaam Venky","2022/12/09 "," 2.580","","","",""
"2023-03-21T12:42:51.662355","NZ"," Hit – The 2nd Case","2022/12/02 "," 8.574","","","",""
"2023-03-21T12:42:51.662355","NZ"," An Action Hero","2022/12/02 "," 13.468","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bhediya","2022/11/25 "," 136.193","","","",""
"2023-03-21T12:42:51.662355","NZ"," Drishyam 2","2022/11/18 "," 323.145","","","",""
"2023-03-21T12:42:51.662355","NZ"," Uunchai","2022/11/11 "," 42.488","","","",""
"2023-03-21T12:42:51.662355","NZ"," Phone Bhoot","2022/11/04 "," 26.564","","","",""
"2023-03-21T12:42:51.662355","NZ"," Double XL","2022/11/04 "," 2.304","","","",""
"2023-03-21T12:42:51.662355","NZ"," Mili","2022/11/04 "," 2.256","","","",""
"2023-03-21T12:42:51.662355","NZ"," Ram Setu","2022/10/25 "," 70.614","","","",""
"2023-03-21T12:42:51.662355","NZ"," Thank God","2022/10/25 "," 101.008","","","",""
"2023-03-21T12:42:51.662355","NZ"," Code Name: Tiranga","2022/10/14 "," 4.509","","","",""
"2023-03-21T12:42:51.662355","NZ"," Kantara","2022/10/14 "," 41.234","","","",""
"2023-03-21T12:42:51.662355","NZ"," Doctor G","2022/10/14 "," 24.861","","","",""
"2023-03-21T12:42:51.662355","NZ"," Goodbye","2022/10/07 "," 16.445","","","",""
"2023-03-21T12:42:51.662355","NZ"," Godfather","2022/10/05 "," 24.968","","","",""
"2023-03-21T12:42:51.662355","NZ"," Vikram Vedha","2022/09/30 "," 150.778","","","",""
"2023-03-21T12:42:51.662355","NZ"," Ponniyin Selvan: Part-1","2022/09/30 "," 163.112","","","",""
"2023-03-21T12:42:51.662355","NZ"," Dhokha – Round D Corner","2022/09/23 "," 5.205","","","",""
"2023-03-21T12:42:51.662355","NZ"," Chup","2022/09/23 "," 6.140","","","",""
"2023-03-21T12:42:51.662355","NZ"," Brahmastra – Part One: Shiva","2022/09/09 "," 419.943","","","",""
"2023-03-21T12:42:51.662355","NZ"," Liger","2022/08/25 "," 51.142","","","",""
"2023-03-21T12:42:51.662355","NZ"," Do Baaraa","2022/08/19 "," 965","","","",""
"2023-03-21T12:42:51.662355","NZ"," Raksha Bandhan","2022/08/11 "," 89.848","","","",""
"2023-03-21T12:42:51.662355","NZ"," Laal Singh Chaddha","2022/08/11 "," 225.853","","","",""
"2023-03-21T12:42:51.662355","NZ"," Ek Villain Returns","2022/07/29 "," 123.462","","","",""
"2023-03-21T12:42:51.662355","NZ"," Vikrant Rona","2022/07/28 "," 8.463","","","",""
"2023-03-21T12:42:51.662355","NZ"," Shamshera","2022/07/22 "," 51.955","","","",""
"2023-03-21T12:42:51.662355","NZ"," Hit – The First Case","2022/07/15 "," 13.180","","","",""
"2023-03-21T12:42:51.662355","NZ"," Shabaash Mithu","2022/07/15 "," 867","","","",""
"2023-03-21T12:42:51.662355","NZ"," Khuda Haafiz: Chapter ll – Agni Pariksha","2022/07/08 "," 10.635","","","",""
"2023-03-21T12:42:51.662355","NZ"," Rocketry – The Nambi Effect","2022/07/01 "," 5.278","","","",""
"2023-03-21T12:42:51.662355","NZ"," Rashtra Kavach OM","2022/07/01 "," 18.502","","","",""
"2023-03-21T12:42:51.662355","NZ"," Jugjugg Jeeyo","2022/06/24 "," 230.186","","","",""
"2023-03-21T12:42:51.662355","NZ"," Nikamma","2022/06/17 "," 12.359","","","",""
"2023-03-21T12:42:51.662355","NZ"," 777 Charlie","2022/06/10 "," 995","","","",""
"2023-03-21T12:42:51.662355","NZ"," Janhit Mein Jaari","2022/06/10 "," 1.573","","","",""
"2023-03-21T12:42:51.662355","NZ"," Vikram – Hit List","2022/06/03 "," 104.846","","","",""
"2023-03-21T12:42:51.662355","NZ"," Major","2022/06/03 "," 12.923","","","",""
"2023-03-21T12:42:51.662355","NZ"," Samrat Prithviraj","2022/06/03 "," 81.061","","","",""
"2023-03-21T12:42:51.662355","NZ"," Anek","2022/05/27 "," 10.742","","","",""
"2023-03-21T12:42:51.662355","NZ"," Bhool Bhulaiyaa 2","2022/05/20 "," 381.594","","","",""
"2023-03-21T12:42:51.662355","NZ"," Dhaakad","2022/05/20 "," 3.500","","","",""
